epoch,mode,lr,train_loss,train_acc,val_loss,val_acc
1,pgd-at,0.05,2.658823321206229,0.12421875,2.1057112285614012,0.20079999990463257
2,pgd-at,0.0,2.155121556690761,0.1849107142857143,2.024359994125366,0.22300000007152557
